path,spoken_language,signed_language,start,end,words,glosses,priority
sgg\111461.pose,de,sgg,0,2.333333333333333,VERSPÄTUNG,verspätung,
sgg\114991.pose,de,sgg,0,3.16,BITTEN,bitten,
sgg\129555.pose,de,sgg,0,2.458333333333333,GEBROCHEN,gebrochen,
sgg\130458.pose,de,sgg,0,2.88,POLICE,police,
sgg\126397.pose,de,sgg,0,2.458333333333333,BÄR,bär,
sgg\125047.pose,de,sgg,0,3.04,BIMODALITÄT,bimodalität,
sgg\117363.pose,de,sgg,0,3.375,VERSUCHEN,versuchen,
sgg\129859.pose,de,sgg,0,2.68,STACHELBEEREN,stachelbeere,
sgg\128354.pose,de,sgg,0,3.44,AUSROLLEN,ausrollen,
sgg\129075.pose,de,sgg,0,2.72,DIAKON,diakon,
sgg\126922.pose,de,sgg,0,2.08,NETTO,netto,
sgg\113459.pose,de,sgg,0,2.48,TEILNEHMEN,teilnehmen,
sgg\127633.pose,de,sgg,0,2.5416666666666665,LAVABO,lavabo,
sgg\112765.pose,de,sgg,0,2.5,SERBIEN,serbien,
sgg\117663.pose,de,sgg,0,2.48,BREMSEN,bremsen,
sgg\117645.pose,de,sgg,0,2.75,TAIWAN,taiwan,
sgg\125044.pose,de,sgg,0,2.083333333333333,VERRÜCKT,verrückt,
sgg\115192.pose,de,sgg,0,2.96,SEIFENBLASEN,seifenblase,
sgg\129377.pose,de,sgg,0,2.44,FAUST,faust,
sgg\128556.pose,de,sgg,0,2.5,KLAGENFURT,klagenfurt,
sgg\112246.pose,de,sgg,0,3.1666666666666665,SCHUHMACHER,schuhmacher,
sgg\125125.pose,de,sgg,0,2.375,VIEL GEHEN,viel gehen,
sgg\124495.pose,de,sgg,0,3.0,RENOVIEREN,renovieren,
sgg\130186.pose,de,sgg,0,3.2916666666666665,ATOMABBAU,atomabbau,
sgg\116749.pose,de,sgg,0,2.458333333333333,OSTERNEST,osternest,
sgg\124800.pose,de,sgg,0,3.0,UNMÖGLICH,unmöglich,
sgg\113413.pose,de,sgg,0,2.583333333333333,UNTERTITEL,untertitel,
sgg\130102.pose,de,sgg,0,2.64,MANGA,manga,
sgg\124946.pose,de,sgg,0,2.208333333333333,DAME,dame,
sgg\123517.pose,de,sgg,0,2.4,CORNFLAKES,cornflakes,
sgg\127715.pose,de,sgg,0,2.958333333333333,FREESTYLE,freestyle,
sgg\127415.pose,de,sgg,0,2.833333333333333,MONGOLEI,mongolei,
sgg\126521.pose,de,sgg,0,2.583333333333333,CHAMÄLEON,chamäleon,
sgg\117959.pose,de,sgg,0,2.583333333333333,DUBAI,dubai,
sgg\117462.pose,de,sgg,0,2.708333333333333,VERHÜTUNGSMITTEL,verhütungsmittel,
sgg\115603.pose,de,sgg,0,2.4,COLMAR,colmar,
sgg\113830.pose,de,sgg,0,2.083333333333333,MISS,missen,
sgg\123678.pose,de,sgg,0,3.083333333333333,MOTORRAD,motorrad,
sgg\126125.pose,de,sgg,0,2.12,VORWÄRTS,vorwärts,
sgg\126776.pose,de,sgg,0,3.64,4 VALLÉES,4 vallées,
sgg\117515.pose,de,sgg,0,2.583333333333333,HAUSFRAU,hausfrau,
sgg\111680.pose,de,sgg,0,2.7916666666666665,GLEICHGEWICHT,gleichgewicht,
sgg\123995.pose,de,sgg,0,2.333333333333333,HOCHWÜRGEN,hochwürgen,
sgg\115798.pose,de,sgg,0,2.44,FRENETISCH,frenetisch,
sgg\116556.pose,de,sgg,0,2.6,TREUHÄNDER,treuhänder,
sgg\112576.pose,de,sgg,0,3.125,HYÄNE,hyäne,
sgg\127595.pose,de,sgg,0,2.75,SPORTMODUL,sportmodul,
sgg\116127.pose,de,sgg,0,2.125,KITZBÜHEL,kitzbühel,
sgg\123687.pose,de,sgg,0,2.833333333333333,VESPA,vespa,
sgg\125521.pose,de,sgg,0,2.458333333333333,BESTEHEN,bestehen,
sgg\123787.pose,de,sgg,0,2.44,HEISS,heiss,
sgg\112414.pose,de,sgg,0,2.96,ZIEGEL,ziegel,
sgg\128039.pose,de,sgg,0,2.0,ZÜGELN,zügeln,
sgg\111792.pose,de,sgg,0,3.375,KONFLIKT,konflikt,
sgg\126355.pose,de,sgg,0,2.68,BEHALTEN,beibehalten,
sgg\128773.pose,de,sgg,0,2.32,AUFFAHRT,auffahren,
sgg\112866.pose,de,sgg,0,2.583333333333333,NÄCHSTE,nah,
sgg\112069.pose,de,sgg,0,2.36,GAZIANTEP,gaziantep,
sgg\126313.pose,de,sgg,0,2.44,WEGSCHIEBEN,wegschieben,
sgg\123636.pose,de,sgg,0,2.36,LAUF,laufen,
sgg\129134.pose,de,sgg,0,2.4,RESSOURCEN,ressource,
sgg\128421.pose,de,sgg,0,2.5,BUDAPEST,budapest,
sgg\126999.pose,de,sgg,0,2.4166666666666665,BAHN,bahnen,
sgg\116675.pose,de,sgg,0,1.9583333333333333,TIROL,tirol,
sgg\127062.pose,de,sgg,0,2.083333333333333,PROVIDER,provider,
sgg\114361.pose,de,sgg,0,2.8,HOLZFÄLLER,holzfäller,
sgg\117068.pose,de,sgg,0,1.875,STÜCK,stück,
sgg\115092.pose,de,sgg,0,3.0,BLOCK,block,
sgg\130777.pose,de,sgg,0,3.2,BUNDESPRÄSIDENT,bundespräsident,
sgg\125663.pose,de,sgg,0,2.6666666666666665,LAUS,lausen,
sgg\118064.pose,de,sgg,0,3.083333333333333,HEHLEREI,hehlerei,
sgg\124546.pose,de,sgg,0,2.583333333333333,ELCH,elch,
sgg\123768.pose,de,sgg,0,2.96,RAUBZUG,raubzug,
sgg\113253.pose,de,sgg,0,3.083333333333333,BIOGRAPHIE,biographie,
sgg\116970.pose,de,sgg,0,2.75,ABSPERRUNG,absperrung,
sgg\129695.pose,de,sgg,0,2.2916666666666665,FLIEGEN,fliegen,
sgg\123667.pose,de,sgg,0,2.52,STREICHEN,streichen,
sgg\127312.pose,de,sgg,0,2.48,PASSANT,passant,
sgg\118208.pose,de,sgg,0,2.75,MALAWI,malawi,
sgg\115618.pose,de,sgg,0,2.24,ROOT,root,
sgg\114235.pose,de,sgg,0,2.583333333333333,AUCH,auch,
sgg\115488.pose,de,sgg,0,2.5416666666666665,MARGARET THATCHER,margaret thatcher,
sgg\113699.pose,de,sgg,0,2.375,HOHER STOCK,hoch stocken,
sgg\129740.pose,de,sgg,0,2.12,ÜBERTRETUNG,übertretung,
sgg\126028.pose,de,sgg,0,2.36,KLOTEN FLYERS,kloten flyers,
sgg\117281.pose,de,sgg,0,2.52,STERILISATION,sterilisation,
sgg\124518.pose,de,sgg,0,2.708333333333333,RITTER,ritter,
sgg\113085.pose,de,sgg,0,2.4166666666666665,WECHSELN,wechseln,
sgg\127310.pose,de,sgg,0,3.0,HOLOGRAMM,hologramm,
sgg\123462.pose,de,sgg,0,2.458333333333333,HIN UND HER,hin und her,
sgg\128908.pose,de,sgg,0,2.6,SICHTBAR,sichtbar,
sgg\115024.pose,de,sgg,0,2.833333333333333,ALTERSHEIM,altersheim,
sgg\115608.pose,de,sgg,0,3.875,VOODOO,voodoo,
sgg\111609.pose,de,sgg,0,2.56,FATAH,fatah,
sgg\112466.pose,de,sgg,0,2.76,KONSENS,konsens,
sgg\125700.pose,de,sgg,0,2.7916666666666665,GERÄUSCH,geräusch,
sgg\123629.pose,de,sgg,0,2.7916666666666665,THEORIE,theorie,
sgg\117292.pose,de,sgg,0,2.52,ARENA FONTE NOVA,arena fonte nova,
sgg\125137.pose,de,sgg,0,2.16,GEORGIA,georgia,
sgg\113689.pose,de,sgg,0,3.36,FLAMENCO,flamenco,
sgg\126718.pose,de,sgg,0,2.875,KRANK,krank,
sgg\129193.pose,de,sgg,0,3.12,KOHLENHYDRATE,kohlenhydrat,
sgg\111712.pose,de,sgg,0,2.92,DEFLATION,deflation,
sgg\115794.pose,de,sgg,0,2.16,RIDDES,riddes,
sgg\113656.pose,de,sgg,0,3.125,MONTENEGRO,montenegro,
sgg\129674.pose,de,sgg,0,2.08,ZITRONE,zitrone,
sgg\111512.pose,de,sgg,0,2.6,SCHÄMEN,schämen,
sgg\112722.pose,de,sgg,0,2.083333333333333,FOLIE,folie,
sgg\112343.pose,de,sgg,0,2.72,FREIBURG,freiburg,
sgg\129698.pose,de,sgg,0,3.76,BLUE RAY DISC,blue ray disc,
sgg\126301.pose,de,sgg,0,2.84,ASCHEREGEN,ascheregen,
sgg\113251.pose,de,sgg,0,2.68,XHERDAN SHAQIRI,xherdan shaqiri,
sgg\124426.pose,de,sgg,0,2.6,MOPED,moped,
sgg\117062.pose,de,sgg,0,2.1666666666666665,VOLL,voll,
sgg\126302.pose,de,sgg,0,2.5,SACK,sack,
sgg\116720.pose,de,sgg,0,2.708333333333333,SCHÜTZE,schützen,
sgg\113264.pose,de,sgg,0,3.12,SCHAUFELN,schaufeln,
sgg\125977.pose,de,sgg,0,2.88,SCHWÜL,schwül,
sgg\128703.pose,de,sgg,0,2.958333333333333,NACHRICHTENDIENST,nachrichtendienst,
sgg\114228.pose,de,sgg,0,4.041666666666667,APFELKUCHEN,apfelkuchen,
sgg\112407.pose,de,sgg,0,2.75,AVIGNON,avignon,
sgg\113800.pose,de,sgg,0,2.583333333333333,ANTRAG,antrag,
sgg\114202.pose,de,sgg,0,3.6,DEMOGRAPHIE,demographie,
sgg\125282.pose,de,sgg,0,2.5,SENAT,senat,
sgg\111454.pose,de,sgg,0,2.833333333333333,HELFEN,helfen,
sgg\125371.pose,de,sgg,0,2.6,AFFEKT,affekt,
sgg\125996.pose,de,sgg,0,2.5,ERKENNTNIS,erkenntnis,
sgg\117637.pose,de,sgg,0,3.125,WUNDE,wund,
sgg\115704.pose,de,sgg,0,3.04,ENGELBERG,engelberg,
sgg\127514.pose,de,sgg,0,3.16,STRAFRAUM,strafraum,
sgg\117027.pose,de,sgg,0,2.583333333333333,BETÄUBEN,betäuben,
sgg\113818.pose,de,sgg,0,2.25,FRECH,frech,
sgg\124689.pose,de,sgg,0,1.9583333333333333,ÜBERRASCHUNG,überraschung,
sgg\118072.pose,de,sgg,0,2.375,HIPPIE,hippie,
sgg\123455.pose,de,sgg,0,2.958333333333333,MUTTERTAG,muttertag,
sgg\113998.pose,de,sgg,0,2.7916666666666665,AUSLOSUNG,auslosung,
sgg\114965.pose,de,sgg,0,2.625,HAUSWART,hauswart,
sgg\116999.pose,de,sgg,0,2.48,REIF,reif,
sgg\117349.pose,de,sgg,0,2.92,SCHILD,schild,
sgg\111457.pose,de,sgg,0,2.375,OBEN,oben,
sgg\114603.pose,de,sgg,0,2.5,ROLLER,roller,
sgg\126629.pose,de,sgg,0,2.75,LIFT,lift,
sgg\123511.pose,de,sgg,0,2.52,VERBAL,verbal,
sgg\127924.pose,de,sgg,0,2.52,MALEDIVEN,malediven,
sgg\114366.pose,de,sgg,0,3.0,GROSSELTERN,grosseltern,
sgg\112127.pose,de,sgg,0,2.36,BEGRÜSSEN,begrüssen,
sgg\112072.pose,de,sgg,0,2.125,SEYCHELLEN,seychellen,
sgg\129588.pose,de,sgg,0,2.1666666666666665,ENGLISCH,englisch,
sgg\118015.pose,de,sgg,0,2.5416666666666665,FUSION,fusion,
sgg\125927.pose,de,sgg,0,2.5,ZUM,zum,
sgg\127206.pose,de,sgg,0,2.1666666666666665,POLEN,polen,
sgg\116989.pose,de,sgg,0,2.708333333333333,GRANATAPFEL,granatapfel,
sgg\111707.pose,de,sgg,0,2.6,SARKASMUS,sarkasmus,
sgg\129594.pose,de,sgg,0,2.68,GROSSER SANKT BERNHARD,groß sinken bernhard,
sgg\115809.pose,de,sgg,0,2.0,TAIFUN,taifun,
sgg\125248.pose,de,sgg,0,2.083333333333333,BEIGE,beige,
sgg\111940.pose,de,sgg,0,2.625,FAULENZEN,faulenzen,
sgg\128301.pose,de,sgg,0,1.875,WORT,wort,
sgg\123401.pose,de,sgg,0,2.708333333333333,AUSLOSUNG,auslosung,
sgg\128987.pose,de,sgg,0,2.0416666666666665,ROM,rom,
sgg\127028.pose,de,sgg,0,2.64,KILOMETER,kilometer,
sgg\117305.pose,de,sgg,0,2.0,PLATZ,platzen,
sgg\129810.pose,de,sgg,0,3.375,ACHTUNDACHTZIG,achtundachtzig,
sgg\112364.pose,de,sgg,0,2.4166666666666665,THURGAU,thurgau,
sgg\130497.pose,de,sgg,0,2.8,POLARLICHT,polarlicht,
sgg\125966.pose,de,sgg,0,2.6,COCA COLA,coca cola,
sgg\123674.pose,de,sgg,0,2.36,SCHLECKEN,schlecken,
sgg\126385.pose,de,sgg,0,3.25,GEMEINSAM,gemeinsam,
sgg\117922.pose,de,sgg,0,3.16,CHARTA,charta,
sgg\117290.pose,de,sgg,0,2.68,MARACANA,maracana,
sgg\113610.pose,de,sgg,0,2.958333333333333,KISSEN,kissen,
sgg\114079.pose,de,sgg,0,2.1666666666666665,VERFÜGUNG,verfügung,
sgg\128699.pose,de,sgg,0,2.7916666666666665,NATUR,natur,
sgg\117843.pose,de,sgg,0,3.083333333333333,ARMENIEN,armenien,
sgg\126257.pose,de,sgg,0,4.208333333333333,GRÜNE LIBERALE,grün liberal,
sgg\127174.pose,de,sgg,0,2.28,SUNRISE,sunrise,
sgg\127615.pose,de,sgg,0,3.04,HARASS,harass,
sgg\123726.pose,de,sgg,0,2.52,SUPPENLÖFFEL,suppenlöffel,
sgg\117477.pose,de,sgg,0,3.0416666666666665,ZERREISSEN,zerreissen,
sgg\117879.pose,de,sgg,0,2.5416666666666665,BERLIN,berlin,
sgg\129745.pose,de,sgg,0,2.56,ZÜRICH TIEFENBRUNNEN,zürich tiefenbrunnen,
sgg\113528.pose,de,sgg,0,2.72,LAUFZEIT,laufzeit,
sgg\129929.pose,de,sgg,0,2.72,MALARIA,malaria,
sgg\115657.pose,de,sgg,0,2.64,UNGLÜCKLICH,unglücklich,
sgg\118164.pose,de,sgg,0,2.833333333333333,KONGRESS,kongress,
sgg\126720.pose,de,sgg,0,2.9166666666666665,SCHMERZEN,schmerzen,
sgg\115844.pose,de,sgg,0,2.6,ANKARA,ankara,
sgg\115004.pose,de,sgg,0,3.2,SCHNEEGLÖCKCHEN,schneeglöckchen,
sgg\116611.pose,de,sgg,0,2.5,FRESSEN,fressen,
sgg\129731.pose,de,sgg,0,2.32,ZÜRICH STADELHOFEN,zürich stadelhofen,
sgg\126291.pose,de,sgg,0,3.625,ORANG-UTAN,orang-utan,
sgg\130185.pose,de,sgg,0,2.708333333333333,DUBROVNIK,dubrovnik,
sgg\124544.pose,de,sgg,0,2.375,STARK,stark,
sgg\126144.pose,de,sgg,0,2.625,KASSE,kasse,
sgg\111932.pose,de,sgg,0,2.375,ANGEBOT,angebot,
sgg\117927.pose,de,sgg,0,3.5416666666666665,CHRISTENTUM,christentum,
sgg\116177.pose,de,sgg,0,2.48,BOSNIEN,bosnien,
sgg\117750.pose,de,sgg,0,1.92,SPRITE,sprit,
sgg\129013.pose,de,sgg,0,2.958333333333333,STÄNDERAT,ständerat,
sgg\113415.pose,de,sgg,0,3.375,KAFFEMASCHINE,kaffemaschine,
sgg\116643.pose,de,sgg,0,2.56,REVOLUTION,revolution,
sgg\124494.pose,de,sgg,0,3.1666666666666665,SEMESTER,semester,
sgg\113079.pose,de,sgg,0,2.5,FREIGESTELLT,freistellen,
sgg\117268.pose,de,sgg,0,3.125,RIEGEL,riegeln,
sgg\111708.pose,de,sgg,0,2.32,BEHARREN,beharren,
sgg\123396.pose,de,sgg,0,1.9583333333333333,HEMD,hemd,
sgg\114560.pose,de,sgg,0,2.4,BEISTAND,beistehen,
sgg\126212.pose,de,sgg,0,2.28,TEILEN,zweiteilen,
sgg\125089.pose,de,sgg,0,3.36,KREUZZUG,kreuzzug,
sgg\127897.pose,de,sgg,0,2.52,BOB,bob,
sgg\128442.pose,de,sgg,0,3.375,AKITA,akita,
sgg\118181.pose,de,sgg,0,3.125,LANZAROTE,lanzarote,
sgg\125691.pose,de,sgg,0,2.8,STROMATOLITH,stromatolith,
sgg\125435.pose,de,sgg,0,2.5,KRAWATTE,krawatte,
sgg\125026.pose,de,sgg,0,2.0416666666666665,VERMUTEN,vermuten,
sgg\123504.pose,de,sgg,0,2.083333333333333,EINSTEIGEN,einsteigen,
sgg\114956.pose,de,sgg,0,3.16,SHENZHEN,shenzhen,
sgg\127368.pose,de,sgg,0,2.75,SKILAGER,skilager,
sgg\113107.pose,de,sgg,0,2.458333333333333,SITZUNG,sitzung,
sgg\127682.pose,de,sgg,0,2.8,SKRUPEL,skrupel,
sgg\129180.pose,de,sgg,0,2.44,ANTWERPEN,antwerpen,
sgg\125798.pose,de,sgg,0,2.708333333333333,HÜFTE,hüfte,
sgg\128283.pose,de,sgg,0,2.833333333333333,NEUNZEHN,neunzehn,
sgg\128565.pose,de,sgg,0,2.48,MAGEN,magen,
sgg\112237.pose,de,sgg,0,2.2916666666666665,SCHRIFT,schrift,
sgg\127467.pose,de,sgg,0,2.16,ÜBERQUEREN,überqueren,
sgg\112555.pose,de,sgg,0,2.7916666666666665,ESEL,esel,
sgg\114283.pose,de,sgg,0,2.583333333333333,BECHER,bechern,
sgg\127558.pose,de,sgg,0,2.12,GRAFIK,grafik,
sgg\115982.pose,de,sgg,0,2.5,KONFERENZ,konferenz,
sgg\123808.pose,de,sgg,0,2.458333333333333,POULET,poulet,
sgg\114954.pose,de,sgg,0,3.125,FÖRDERUNTERRICHT,förderunterricht,
sgg\115785.pose,de,sgg,0,3.08,CAFE CRÉME,cafe créme,
sgg\115465.pose,de,sgg,0,2.7916666666666665,MISCHEN,mischen,
sgg\126798.pose,de,sgg,0,2.6,BEMESSUNG,bemessung,
sgg\115494.pose,de,sgg,0,3.125,REST,rest,
sgg\111431.pose,de,sgg,0,2.458333333333333,NORWEGEN,norwegen,
sgg\116096.pose,de,sgg,0,2.25,REAKTION,reaktion,
sgg\113257.pose,de,sgg,0,2.56,SCHLEUDERN,schleudern,
sgg\126435.pose,de,sgg,0,2.32,PHARAO,pharao,
sgg\112418.pose,de,sgg,0,2.76,HOMÖOPATHIE,homöopathie,
sgg\127059.pose,de,sgg,0,2.5,PENSIONIERT,pensioniert,
sgg\129269.pose,de,sgg,0,2.208333333333333,SELBSTBEFRIEDIGUNG,selbstbefriedigung,
sgg\111922.pose,de,sgg,0,2.208333333333333,PIZZA,pizza,
sgg\127637.pose,de,sgg,0,2.375,BOGENSCHIESSEN,bogenschiessen,
sgg\116756.pose,de,sgg,0,2.5416666666666665,FÖHN,föhnen,
sgg\126883.pose,de,sgg,0,3.04,ARBEITNEHMER,arbeitnehmer,
sgg\115284.pose,de,sgg,0,3.0,GESCHÄFTSFÜHRER,geschäftsführer,
sgg\128735.pose,de,sgg,0,2.4166666666666665,PANAMA,panama,
sgg\117863.pose,de,sgg,0,2.833333333333333,BAPTISTEN,baptist,
sgg\123519.pose,de,sgg,0,3.458333333333333,HÖRSEHBEHINDERT,hörsehbehindert,
sgg\129509.pose,de,sgg,0,2.76,KRUG,krug,
sgg\128712.pose,de,sgg,0,2.083333333333333,ROBBEN,robben,
sgg\117662.pose,de,sgg,0,2.5416666666666665,TASCHE,tasche,
sgg\129609.pose,de,sgg,0,2.24,MULTIPLE SKLEROSE,multiple sklerose,
sgg\128506.pose,de,sgg,0,3.125,PUTZEN,putzen,
sgg\125221.pose,de,sgg,0,2.64,MAXIMUM,maximum,
sgg\128401.pose,de,sgg,0,2.4,KENTUCKY,kentucky,
sgg\130000.pose,de,sgg,0,2.4,AIRBAG,airbag,
sgg\116156.pose,de,sgg,0,2.6666666666666665,RESULTAT,resultat,
sgg\129399.pose,de,sgg,0,3.0,KASSENOBLIGATION,kassenobligation,
sgg\125207.pose,de,sgg,0,2.708333333333333,VOLK,volk,
sgg\112226.pose,de,sgg,0,2.625,NEONAZI,neonazi,
sgg\125839.pose,de,sgg,0,2.458333333333333,BLOCKIERT,blockiert,
sgg\126206.pose,de,sgg,0,2.6,SCHNITZ,schnitzen,
sgg\111985.pose,de,sgg,0,2.4,FÖDERALISMUS,föderalismus,
sgg\125385.pose,de,sgg,0,2.32,EINCHECKEN,einchecken,
sgg\126252.pose,de,sgg,0,4.958333333333333,BRUTTOINLANDPRODUKT,bruttoinlandprodukt,
sgg\126467.pose,de,sgg,0,2.32,SKORPION,skorpion,
sgg\113614.pose,de,sgg,0,3.0416666666666665,MISSBRAUCH,missbrauchen,
sgg\116872.pose,de,sgg,0,2.5,PAPRIKA,paprika,
sgg\128412.pose,de,sgg,0,2.36,ABSCHIED,abscheiden,
sgg\117364.pose,de,sgg,0,2.583333333333333,STUNDENPLAN,stundenplan,
sgg\123915.pose,de,sgg,0,2.96,LINSEN,linsen,
sgg\114747.pose,de,sgg,0,3.083333333333333,JEMAND,jemand,
sgg\126004.pose,de,sgg,0,2.708333333333333,UMFELD,umfeld,
sgg\124374.pose,de,sgg,0,2.92,DIVERGIEREN,divergieren,
sgg\117952.pose,de,sgg,0,3.1666666666666665,DOPPELSTOCKZUG,doppelstockzug,
sgg\116062.pose,de,sgg,0,2.56,IGNAZIO CASSIS,ignazio cassis,
sgg\117039.pose,de,sgg,0,2.56,OZON,ozon,
sgg\124922.pose,de,sgg,0,2.7916666666666665,VERLAUFEN,verlaufen,
sgg\115833.pose,de,sgg,0,2.68,AUTISMUS,autismus,
sgg\111779.pose,de,sgg,0,2.9166666666666665,PATRIARCH,patriarch,
sgg\112454.pose,de,sgg,0,2.52,PHILIPPE SENDEROS,philippe senderos,
sgg\112777.pose,de,sgg,0,2.083333333333333,FORTGEHEN,fortgehen,
sgg\112526.pose,de,sgg,0,3.125,MISTHAUFEN,misthaufen,
sgg\125394.pose,de,sgg,0,2.12,EINMISCHEN,einmischen,
sgg\116899.pose,de,sgg,0,2.7916666666666665,RETTICH,rettich,
sgg\127644.pose,de,sgg,0,2.28,ZÄRTLICH,zärtlich,
sgg\130135.pose,de,sgg,0,2.75,NARKOSEMITTEL,narkosemittel,
sgg\126549.pose,de,sgg,0,2.68,TROMMEL,trommeln,
sgg\112298.pose,de,sgg,0,2.5416666666666665,KREUZLINGEN,kreuzlingen,
sgg\115267.pose,de,sgg,0,2.083333333333333,GEN,gen,
sgg\114414.pose,de,sgg,0,2.5416666666666665,GROSSVATER,grossvater,
sgg\127886.pose,de,sgg,0,3.208333333333333,GENERALVERSAMMLUNG,generalversammlung,
sgg\124624.pose,de,sgg,0,2.32,ELEKTRON,elektron,
sgg\115358.pose,de,sgg,0,2.2916666666666665,MÄNNLICH,männlich,
sgg\125078.pose,de,sgg,0,4.041666666666667,MILITÄRMANÖVER,militärmanöver,
sgg\115480.pose,de,sgg,0,2.583333333333333,MITMACHEN,mitmachen,
sgg\127118.pose,de,sgg,0,2.333333333333333,VERORDNUNG,verordnung,
sgg\118198.pose,de,sgg,0,2.083333333333333,LOS ANGELES,los angeles,
sgg\129068.pose,de,sgg,0,2.625,TRIBÜNE,tribüne,
sgg\116971.pose,de,sgg,0,3.0,TRAGEN,tragen,
sgg\127817.pose,de,sgg,0,2.6666666666666665,HELD,held,
sgg\111899.pose,de,sgg,0,2.9166666666666665,ANDORRA,andorra,
sgg\112091.pose,de,sgg,0,2.7916666666666665,WOLF,wolf,
sgg\113563.pose,de,sgg,0,2.16,EBAY,ebay,
sgg\125891.pose,de,sgg,0,2.458333333333333,PISA,pisa,
sgg\114468.pose,de,sgg,0,2.625,PAROLE,parole,
sgg\124709.pose,de,sgg,0,2.32,NIEMAND,niemand,
sgg\112522.pose,de,sgg,0,2.583333333333333,KÖRNER,korn,
sgg\116094.pose,de,sgg,0,2.458333333333333,MASSSTAB,massstab,
sgg\125705.pose,de,sgg,0,2.64,SUBJEKTIV,subjektiv,
sgg\127905.pose,de,sgg,0,2.32,AUFENTHALT,aufenthalt,
sgg\129956.pose,de,sgg,0,2.64,KÜSNACHT,küsnacht,
sgg\113059.pose,de,sgg,0,2.32,SCHICKSAL,schicksal,
sgg\126902.pose,de,sgg,0,2.56,INKASSO,inkasso,
sgg\117675.pose,de,sgg,0,2.12,SPERREN,sperren,
sgg\112677.pose,de,sgg,0,3.0,SWISS,swiss,
sgg\117137.pose,de,sgg,0,3.2916666666666665,STRICKEN,stricken,
sgg\113647.pose,de,sgg,0,4.375,MONDFINSTERNIS,mondfinsternis,
sgg\116550.pose,de,sgg,0,2.7916666666666665,ABFAHRT,abfahren,
sgg\112203.pose,de,sgg,0,2.44,RIZE,rize,
sgg\128434.pose,de,sgg,0,2.333333333333333,UNO,uno,
sgg\115076.pose,de,sgg,0,2.0,SCHULDEN,schulden,
sgg\127131.pose,de,sgg,0,2.32,KLAGEN,klagen,
sgg\117695.pose,de,sgg,0,2.25,ETHIK,ethik,
sgg\111783.pose,de,sgg,0,2.708333333333333,ALLGEMEIN,allgemein,
sgg\124279.pose,de,sgg,0,2.375,PROZENT,prozent,
sgg\114607.pose,de,sgg,0,2.92,LEUCHTEN,leuchten,
sgg\113826.pose,de,sgg,0,2.52,MITLEID,mitleid,
sgg\125041.pose,de,sgg,0,2.125,MAFIA,mafia,
sgg\115726.pose,de,sgg,0,2.56,WINNENDEN,winnenden,
sgg\126819.pose,de,sgg,0,3.04,BEZIRKSGERICHT,bezirksgericht,
sgg\125552.pose,de,sgg,0,2.875,KÜNSTLER,künstler,
sgg\129139.pose,de,sgg,0,2.25,POKAL,pokal,
sgg\125890.pose,de,sgg,0,3.0416666666666665,BIRNE,birne,
sgg\113680.pose,de,sgg,0,2.833333333333333,BEIDE,beide,
sgg\113110.pose,de,sgg,0,1.9583333333333333,WARUM,warum,
sgg\115326.pose,de,sgg,0,2.04,MILCHPUMPE,milchpumpe,
sgg\129161.pose,de,sgg,0,2.208333333333333,HALBZEIT,halbzeit,
sgg\117437.pose,de,sgg,0,2.48,PUTZMITTEL,putzmittel,
sgg\118020.pose,de,sgg,0,2.708333333333333,GEISELNAHME,geiselnahme,
sgg\126848.pose,de,sgg,0,2.32,HERAUSGABE,herausgabe,
sgg\112632.pose,de,sgg,0,2.583333333333333,VON,von,
sgg\112904.pose,de,sgg,0,2.24,OPIUM,opium,
sgg\111601.pose,de,sgg,0,2.625,OLIVGRÜN,olivgrün,
sgg\125326.pose,de,sgg,0,2.958333333333333,LAMM,lammen,
sgg\125777.pose,de,sgg,0,2.72,KONZERT,konzert,
sgg\125621.pose,de,sgg,0,2.6,STÄFA,stäfa,
sgg\125938.pose,de,sgg,0,2.1666666666666665,ERSTE,erst,
sgg\115729.pose,de,sgg,0,3.4166666666666665,AUTOPSIE,autopsie,
sgg\128488.pose,de,sgg,0,2.32,ACHTEN,achter,
sgg\113222.pose,de,sgg,0,2.9166666666666665,WILDFLEISCH,wildfleisch,
sgg\130054.pose,de,sgg,0,2.583333333333333,HODEN,hoden,
sgg\116164.pose,de,sgg,0,2.76,AGIEREN,agieren,
sgg\128582.pose,de,sgg,0,3.08,APPETIT,appetit,
sgg\129047.pose,de,sgg,0,2.333333333333333,TRAINER,trainer,
sgg\111948.pose,de,sgg,0,2.64,BACH,bach,
sgg\118217.pose,de,sgg,0,2.583333333333333,JOHN MCCAIN,john mccain,
sgg\126752.pose,de,sgg,0,3.08,HALLENBAD,hallenbad,
sgg\129031.pose,de,sgg,0,3.36,NATIONALISMUS,nationalismus,
sgg\115988.pose,de,sgg,0,2.0,NÖTIGUNG,nötigung,
sgg\126318.pose,de,sgg,0,2.56,RAVIOLI,ravioli,
sgg\114778.pose,de,sgg,0,2.48,NOVEMBER,november,
sgg\126613.pose,de,sgg,0,2.0,OH,oh,
sgg\117872.pose,de,sgg,0,3.6666666666666665,BEDINGTE STRAFE,bedingen strafen,
sgg\130187.pose,de,sgg,0,2.6,GEGNER,gegner,
sgg\116624.pose,de,sgg,0,2.5416666666666665,FROH,froh,
sgg\127234.pose,de,sgg,0,2.4,VERMISSEN,vermissen,
